CLIENT_GEO,PAGE_URL,PAGE_CONTEXT,PAGE_ENTITY_TYPE,TIMESTAMP,TIMESTAMP_DERIVED,UI_EVENT_SOURCE,UI_EVENT_TYPE,USER_AGENT,REPORT_ID_DERIVED
United States/null,/lightning/r/Case/5006P000005AjCCQA0/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007Lp31UAC%2Fview%3Fc__recordType%3Dasset%26c__input%3DC1JC773%26c__contactFound%3Dfalse,one:recordHomeFlexipage2Wrapper,Case,20220606005938.28,2022-06-06T00:59:38.281Z,RangeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36 Edg/102.0.1245.30""",5006P000005AjCCQA0
United States/null,/lightning/r/Case/5006P000005UNbgQAG/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007bPs0UAE%2Fview%3Fc__recordType%3Dasset%26c__input%3D30074436363%26c__contactFound%3Dfalse,one:recordHomeFlexipage2Wrapper,Case,20220606010001.285,2022-06-06T01:00:01.285Z,RangeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36""",5006P000005UNbgQAG
China/Fujian,/lightning/r/Case/5006P000004bpSXQAY/view,one:recordHomeFlexipage2Wrapper,Case,20220606010006.785,2022-06-06T01:00:06.786Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36""",5006P000004bpSXQAY
China/Fujian,/lightning/r/Case/5006P000004bpSXQAY/view,one:recordHomeFlexipage2Wrapper,Case,20220606010006.79,2022-06-06T01:00:06.788Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36""",5006P000004bpSXQAY
United States/null,/lightning/r/Case/5006P000005MHB7QAO/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007LsMGUA0%2Fview%3Fc__recordType%3Dasset%26c__input%3D2609237954%26c__contactFound%3Dfalse,one:recordHomeFlexipage2Wrapper,Case,20220606010012.125,2022-06-06T01:00:12.125Z,RangeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36 Edg/102.0.1245.30""",5006P000005MHB7QAO
United States/null,/lightning/r/Case/5006P000005MHesQAG/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007LsnvUAC%2Fview%3Fc__recordType%3Dasset%26c__input%3D37158353751%26c__contactFound%3Dfalse,one:recordHomeFlexipage2Wrapper,Case,20220606010012.26,2022-06-06T01:00:12.260Z,RangeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36 Edg/102.0.1245.30""",5006P000005MHesQAG
United States/null,/lightning/r/Case/5006P000005T3AxQAK/view,one:recordHomeFlexipage2Wrapper,Case,20220606010012.65,2022-06-06T01:00:12.651Z,RangeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36""",5006P000005T3AxQAK
United States/null,/lightning/r/Case/5006P000005LiGRQA0/view,one:recordHomeFlexipage2Wrapper,Case,20220606010024.65,2022-06-06T01:00:24.649Z,RangeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36 Edg/102.0.1245.30""",5006P000005LiGRQA0
China/Liaoning,/lightning/r/WorkOrder/0WO6P000001uUKJWA2/view,one:recordHomeFlexipage,WorkOrder,20220606010141.215,2022-06-06T01:01:41.216Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36""",0WO6P000001uUKJWA2
China/Liaoning,/lightning/r/WorkOrder/0WO6P000001uUKJWA2/view,one:recordHomeFlexipage,WorkOrder,20220606010141.215,2022-06-06T01:01:41.217Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36""",0WO6P000001uUKJWA2
United States/North Carolina,/lightning/r/Account/0010b00002NH6Z7AAL/view,one:recordHomeFlexipage2Wrapper,Account,20220606010158.77,2022-06-06T01:01:58.769Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",0010b00002NH6Z7AAL
China/Fujian,/lightning/r/Case/5006P0000051WPlQAM/view,one:recordHomeFlexipage2Wrapper,Case,20220606010237.676,2022-06-06T01:02:37.675Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.64 Safari/537.36 Edg/101.0.1210.47""",5006P0000051WPlQAM
China/Fujian,/lightning/r/WorkOrder/0WO6P0000026d1MWAQ/view,one:recordHomeFlexipage,WorkOrder,20220606010238.047,2022-06-06T01:02:38.051Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36 Edg/102.0.1245.33""",0WO6P0000026d1MWAQ
United States/Texas,/lightning/r/Asset/02i2R00000FsWJEQA3/view,one:recordHomeFlexipage2Wrapper,Asset,20220606010358.05,2022-06-06T01:03:58.055Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36""",02i2R00000FsWJEQA3
United States/Texas,/lightning/r/Asset/02i2R00000FsWJEQA3/view,one:recordHomeFlexipage2Wrapper,Asset,20220606010358.055,2022-06-06T01:03:58.056Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36""",02i2R00000FsWJEQA3
United States/null,/lightning/r/WorkOrder/0WO6P000001yLjIWAU/view?ws=%2Flightning%2Fr%2FLiveChatTranscript%2F5706P000000vaAaQAI%2Fview%3Fchannel%3DLIVE_AGENT,one:recordHomeFlexipage,WorkOrder,20220606010459.9,2022-06-06T01:04:59.900Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36""",0WO6P000001yLjIWAU
China/Liaoning,/lightning/r/Task/00T6P00000IEPMrUAP/view,one:recordHomeFlexipage,Task,20220606010527.8,2022-06-06T01:05:27.798Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36""",00T6P00000IEPMrUAP
China/Liaoning,/lightning/r/WorkOrder/0WO6P0000022OnrWAE/view,one:recordHomeFlexipage,WorkOrder,20220606010543.113,2022-06-06T01:05:43.110Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36""",0WO6P0000022OnrWAE
United States/null,/lightning/r/Case/5006P000005McP5QAK/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007MAwWUAW%2Fview%3Fc__recordType%3Dasset%26c__input%3DDGY6S93%26c__contactFound%3Dfalse,one:recordHomeFlexipage2Wrapper,Case,20220606011000.29,2022-06-06T01:10:00.291Z,RangeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36 Edg/102.0.1245.30""",5006P000005McP5QAK
China/Fujian,/lightning/r/Case/5006P000004MdY1QAK/view,one:recordHomeFlexipage2Wrapper,Case,20220606011010.332,2022-06-06T01:10:10.334Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36""",5006P000004MdY1QAK
China/Liaoning,/lightning/r/Case/5006P000005Mbm4QAC/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007MAlnUAG%2Fview%3Fc__recordType%3Dasset%26c__input%3D12162882459%26c__contactFound%3Dmultiple,one:recordHomeFlexipage2Wrapper,Case,20220606011109.88,2022-06-06T01:11:09.876Z,RangeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36""",5006P000005Mbm4QAC
China/Liaoning,/lightning/r/Case/5006P000005MEEIQA4/view,one:recordHomeFlexipage2Wrapper,Case,20220606011116.168,2022-06-06T01:11:16.169Z,RangeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36""",5006P000005MEEIQA4
China/Fujian,/lightning/r/Case/5006P000005ermFQAQ/view,one:recordHomeFlexipage2Wrapper,Case,20220606011149.18,2022-06-06T01:11:49.181Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36""",5006P000005ermFQAQ
China/Fujian,/lightning/r/WorkOrder/0WO6P000001ED3kWAG/view,one:recordHomeFlexipage,WorkOrder,20220606011149.516,2022-06-06T01:11:49.515Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36 Edg/102.0.1245.33""",0WO6P000001ED3kWAG
China/Liaoning,/lightning/r/Case/5006P000005Mbm4QAC/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007MAlnUAG%2Fview%3Fc__recordType%3Dasset%26c__input%3D12162882459%26c__contactFound%3Dmultiple,one:recordHomeFlexipage2Wrapper,Case,20220606011246.258,2022-06-06T01:12:46.258Z,RangeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36""",5006P000005Mbm4QAC
China/Liaoning,/lightning/r/Case/5006P000005MEEIQA4/view,one:recordHomeFlexipage2Wrapper,Case,20220606011311.395,2022-06-06T01:13:11.394Z,RangeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36""",5006P000005MEEIQA4
China/Fujian,/lightning/r/Case/5006P000003myInQAI/view,one:recordHomeFlexipage2Wrapper,Case,20220606011417.938,2022-06-06T01:14:17.936Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36""",5006P000003myInQAI
China/Fujian,/lightning/r/Case/5006P000003myInQAI/view,one:recordHomeFlexipage2Wrapper,Case,20220606011417.938,2022-06-06T01:14:17.938Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36""",5006P000003myInQAI
China/Fujian,/lightning/r/Report/00O0b000004AmRrEAK/view,reports:reportBase,Report,20220606011424.805,2022-06-06T01:14:24.805Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",00O0b000004AmRrEAK
China/Fujian,/lightning/r/Report/00O0b000004AmRrEAK/view,reports:reportBase,Report,20220606011424.81,2022-06-06T01:14:24.806Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",00O0b000004AmRrEAK
China/Fujian,/lightning/r/Report/00O0b000004AmRrEAK/view,reports:reportBase,Report,20220606011424.81,2022-06-06T01:14:24.807Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",00O0b000004AmRrEAK
China/Fujian,/lightning/r/Report/00O0b000004AmRrEAK/view,reports:reportBase,Report,20220606011512.965,2022-06-06T01:15:12.964Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",00O0b000004AmRrEAK
China/Fujian,/lightning/r/Report/00O0b000004AmRrEAK/view,reports:reportBase,Report,20220606011512.97,2022-06-06T01:15:12.966Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",00O0b000004AmRrEAK
China/Fujian,/lightning/r/Report/00O0b000004AmRrEAK/view,reports:reportBase,Report,20220606011512.97,2022-06-06T01:15:12.968Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",00O0b000004AmRrEAK
China/Fujian,/lightning/r/Report/00O0b000004AmRrEAK/view,reports:reportBase,Report,20220606011512.97,2022-06-06T01:15:12.970Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",00O0b000004AmRrEAK
China/Fujian,/lightning/r/Report/00O0b000004AmRrEAK/view,reports:reportBase,Report,20220606011512.97,2022-06-06T01:15:12.971Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",00O0b000004AmRrEAK
China/Fujian,/lightning/r/Report/00O0b000004AmRrEAK/view,reports:reportBase,Report,20220606011512.97,2022-06-06T01:15:12.972Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",00O0b000004AmRrEAK
China/Fujian,/lightning/r/Report/00O0b000004AmRrEAK/view,reports:reportBase,Report,20220606011639.023,2022-06-06T01:16:39.025Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",00O0b000004AmRrEAK
China/Fujian,/lightning/r/Report/00O0b000004AmRrEAK/view,reports:reportBase,Report,20220606011639.023,2022-06-06T01:16:39.026Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",00O0b000004AmRrEAK
China/Fujian,/lightning/r/Report/00O0b000004AmRrEAK/view,reports:reportBase,Report,20220606011639.027,2022-06-06T01:16:39.027Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",00O0b000004AmRrEAK
China/Fujian,/lightning/r/Report/00O0b000004AmRrEAK/view,reports:reportBase,Report,20220606011639.027,2022-06-06T01:16:39.028Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",00O0b000004AmRrEAK
China/Fujian,/lightning/r/Report/00O0b000004AmRrEAK/view,reports:reportBase,Report,20220606011639.027,2022-06-06T01:16:39.029Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",00O0b000004AmRrEAK
China/Fujian,/lightning/r/Report/00O0b000004AmRrEAK/view,reports:reportBase,Report,20220606011639.03,2022-06-06T01:16:39.030Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",00O0b000004AmRrEAK
United States/null,/lightning/r/Case/5006P000005b5bYQAQ/view,one:recordHomeFlexipage2Wrapper,Case,20220606011702.543,2022-06-06T01:17:02.544Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36""",5006P000005b5bYQAQ
United States/null,/lightning/r/Case/5006P0000059D4pQAE/view,one:recordHomeFlexipage2Wrapper,Case,20220606011734.88,2022-06-06T01:17:34.880Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36""",5006P0000059D4pQAE
Australia/New South Wales,/lightning/r/WorkOrder/0WO6P0000027504WAA/view,one:recordHomeFlexipage,WorkOrder,20220606011840.523,2022-06-06T01:18:40.524Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36 Edg/102.0.1245.33""",0WO6P0000027504WAA
Australia/New South Wales,/lightning/r/WorkOrder/0WO6P0000027504WAA/view,one:recordHomeFlexipage,WorkOrder,20220606011840.523,2022-06-06T01:18:40.525Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36 Edg/102.0.1245.33""",0WO6P0000027504WAA
Australia/New South Wales,/lightning/r/WorkOrder/0WO6P00000274ycWAA/view,one:recordHomeFlexipage,WorkOrder,20220606011949.637,2022-06-06T01:19:49.634Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36 Edg/102.0.1245.33""",0WO6P00000274ycWAA
Australia/New South Wales,/lightning/r/WorkOrder/0WO6P00000274ycWAA/view,one:recordHomeFlexipage,WorkOrder,20220606011949.637,2022-06-06T01:19:49.635Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36 Edg/102.0.1245.33""",0WO6P00000274ycWAA
China/Fujian,/lightning/r/Case/5006P000005XFrIQAW/view?ws=%2Flightning%2Fr%2FAsset%2F02i6P000001xXIXQA2%2Fview,one:recordHomeFlexipage2Wrapper,Case,20220606012233.953,2022-06-06T01:22:33.950Z,RangeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36""",5006P000005XFrIQAW
United States/null,/lightning/r/WorkOrder/0WO6P00000274mPWAQ/view,one:recordHomeFlexipage,WorkOrder,20220606012237.824,2022-06-06T01:22:37.824Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",0WO6P00000274mPWAQ
United States/null,/lightning/r/WorkOrder/0WO6P00000274nOWAQ/view,one:recordHomeFlexipage,WorkOrder,20220606012303.16,2022-06-06T01:23:03.162Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",0WO6P00000274nOWAQ
United States/null,/lightning/r/Dashboard/01Z0b000000jB6wEAE/view,desktopDashboards:dashboard,Dashboard,20220606012326.094,2022-06-06T01:23:26.093Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36 Edg/102.0.1245.30""",01Z0b000000jB6wEAE
United States/null,/lightning/r/WorkOrder/0WO6P000002750UWAQ/view,one:recordHomeFlexipage,WorkOrder,20220606012339.77,2022-06-06T01:23:39.767Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",0WO6P000002750UWAQ
United States/null,/lightning/r/WorkOrder/0WO6P000002754VWAQ/view,one:recordHomeFlexipage,WorkOrder,20220606012423.6,2022-06-06T01:24:23.597Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",0WO6P000002754VWAQ
United States/null,/lightning/r/Case/5006P000005MEEIQA4/view,one:recordHomeFlexipage2Wrapper,Case,20220606012511.094,2022-06-06T01:25:11.094Z,RangeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36""",5006P000005MEEIQA4
United States/null,/lightning/r/Case/5006P000005McP5QAK/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007MAwWUAW%2Fview%3Fc__recordType%3Dasset%26c__input%3DDGY6S93%26c__contactFound%3Dfalse,one:recordHomeFlexipage2Wrapper,Case,20220606012602.38,2022-06-06T01:26:02.380Z,RangeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36""",5006P000005McP5QAK
China/Fujian,/lightning/r/Case/5006P000005PtfkQAC/view,one:recordHomeFlexipage2Wrapper,Case,20220606012708.875,2022-06-06T01:27:08.875Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36""",5006P000005PtfkQAC
China/Fujian,/lightning/r/WorkOrder/0WO6P00000274nDWAQ/view,one:recordHomeFlexipage,WorkOrder,20220606012921.258,2022-06-06T01:29:21.258Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",0WO6P00000274nDWAQ
China/Fujian,/lightning/r/Task/00T6P00000IHddBUAT/view,one:recordHomeFlexipage,Task,20220606013035.77,2022-06-06T01:30:35.769Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36""",00T6P00000IHddBUAT
United States/null,/lightning/r/Case/5006P000005f01NQAQ/view,one:recordHomeFlexipage2Wrapper,Case,20220606013601.098,2022-06-06T01:36:01.098Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",5006P000005f01NQAQ
United States/null,/lightning/r/Case/5006P000004qddBQAQ/view,one:recordHomeFlexipage2Wrapper,Case,20220606013636.95,2022-06-06T01:36:36.948Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",5006P000004qddBQAQ
United States/null,/lightning/r/Case/5006P000004qddBQAQ/view,one:recordHomeFlexipage2Wrapper,Case,20220606013636.953,2022-06-06T01:36:36.950Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",5006P000004qddBQAQ
China/Liaoning,/lightning/r/Case/5006P000005MEEIQA4/view,one:recordHomeFlexipage2Wrapper,Case,20220606013932.445,2022-06-06T01:39:32.444Z,RangeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36""",5006P000005MEEIQA4
United States/null,/lightning/r/Case/5006P000005McP5QAK/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007MAwWUAW%2Fview%3Fc__recordType%3Dasset%26c__input%3DDGY6S93%26c__contactFound%3Dfalse,one:recordHomeFlexipage2Wrapper,Case,20220606014030.06,2022-06-06T01:40:30.061Z,RangeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36""",5006P000005McP5QAK
United States/null,/lightning/r/Case/5006P000005McP5QAK/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007MAwWUAW%2Fview%3Fc__recordType%3Dasset%26c__input%3DDGY6S93%26c__contactFound%3Dfalse,one:recordHomeFlexipage2Wrapper,Case,20220606014030.062,2022-06-06T01:40:30.062Z,RangeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36""",5006P000005McP5QAK
United States/null,/lightning/r/Case/5006P000005Mbm4QAC/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007MAlnUAG%2Fview%3Fc__recordType%3Dasset%26c__input%3D12162882459%26c__contactFound%3Dmultiple,one:recordHomeFlexipage2Wrapper,Case,20220606014030.113,2022-06-06T01:40:30.110Z,RangeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36""",5006P000005Mbm4QAC
United States/null,/lightning/r/Case/5006P000005MEEIQA4/view,one:recordHomeFlexipage2Wrapper,Case,20220606014030.2,2022-06-06T01:40:30.196Z,RangeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36""",5006P000005MEEIQA4
China/Fujian,/lightning/r/Case/5006P0000055ZAwQAM/view?ws=%2Flightning%2Fr%2FReport%2F00O2R0000043lHLUAY%2Fview%3FreportFilters%3D%255B%257B%2522operator%2522%253A%2522equals%2522%252C%2522value%2522%253A%2522In%2520Progress%2522%252C%2522column%2522%253A%2522Case.Status%2522%257D%255D,one:recordHomeFlexipage2Wrapper,Case,20220606014037.742,2022-06-06T01:40:37.744Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36 Edg/102.0.1245.30""",5006P0000055ZAwQAM
